country,nThumbsUp,city,reportRating,confidence,reliability,type,uuid,roadType,magvar,subtype,street,location/x,location/y,pubMillis,reportDescription
ID,0,Jakarta Selatan,1,0,5,JAM,2b1aef44-66eb-376e-8384-bb24fe3875d3,7,283,JAM_HEAVY_TRAFFIC,KH Abdullah Syafi'ie,106.855312,-6.225182,1507270007987,
ID,0,Jakarta Barat,2,0,5,JAM,466f805b-8f3e-3e33-b907-dd3027a78ae6,7,167,JAM_HEAVY_TRAFFIC,Hayam Wuruk,106.818003,-6.154349,1507270011009,
ID,0,Jakarta Barat,2,0,5,JAM,efa92a1a-6ff8-3f97-a69c-9e774f77774b,7,162,JAM_STAND_STILL_TRAFFIC,Pintu Besar Selatan,106.814286,-6.140023,1507270032019,
ID,0,Jakarta Barat,3,0,5,WEATHERHAZARD,23a733b6-eb4a-3938-8919-8211fadf5770,7,177,HAZARD_ON_SHOULDER_CAR_STOPPED,Arteri Kelapa Dua Raya,106.769536,-6.203959,1507270053606,
ID,0,Jakarta Pusat,1,0,5,JAM,ae4ecb22-d959-32a1-a991-5970afaf86c7,7,193,JAM_STAND_STILL_TRAFFIC,KH Mas Mansyur,106.815138,-6.190718,1507270070299,
ID,0,Jakarta Barat,2,0,6,WEATHERHAZARD,d28863ff-4304-3000-bd16-d40c7f83d91d,7,166,HAZARD_ON_ROAD_CONSTRUCTION,Hayam Wuruk,106.818353,-6.155858,1507270138547,
ID,0,Jakarta Selatan,3,0,5,JAM,8ce6ae44-dff2-36b8-8d23-bd471cad8eb9,7,179,JAM_STAND_STILL_TRAFFIC,Sisingamangaraja,106.798562,-6.23503,1507270147240,
ID,0,Jakarta Selatan,2,0,5,JAM,92dfdd58-e3a5-35b3-ad2d-9542529e97ba,7,295,JAM_STAND_STILL_TRAFFIC,Pattimura,106.80016,-6.229606,1507270148376,
ID,0,Jakarta Pusat,0,0,6,JAM,f63dbcac-729f-365a-b4cb-7141ca65c715,7,268,JAM_STAND_STILL_TRAFFIC,Underpass Senen,106.845971,-6.175107,1507270168203,
ID,0,Jakarta Pusat,1,0,5,JAM,56220e95-5725-3100-b32e-57a9808ea9db,7,359,,Gunung Sahari,106.834206,-6.147145,1507270184107,
ID,0,Jakarta Selatan,2,0,5,JAM,068088f3-9686-3625-9df9-26d427506943,7,215,JAM_STAND_STILL_TRAFFIC,HR Rasuna Said,106.827706,-6.23636,1507270206212,
ID,0,Jakarta Selatan,0,0,6,JAM,ecbbc244-a4ae-322b-8c51-c481b7c5e859,7,164,JAM_HEAVY_TRAFFIC,Pattimura,106.800848,-6.233703,1507270229037,
ID,0,Jakarta Pusat,4,0,5,JAM,e17f3edc-22e9-3d55-b9fb-83cdd9a3844c,7,272,JAM_HEAVY_TRAFFIC,Kyai Tapa,106.802115,-6.166142,1507270294827,
ID,0,Jakarta Pusat,3,0,5,JAM,01dd04db-360d-3a44-a694-7d645425c0da,7,89,JAM_STAND_STILL_TRAFFIC,KH Hasyim Ashari,106.804507,-6.165934,1507270305560,
ID,0,Jakarta Pusat,0,0,5,JAM,85915b15-75ef-3b5b-aa0c-b3d429d2bd76,7,182,JAM_MODERATE_TRAFFIC,Medan Merdeka Barat,106.823042,-6.17618,1507270310375,
ID,0,Jakarta Selatan,1,0,5,JAM,7bc15881-3c7e-35c2-8d4b-58e70f3c8f24,7,183,JAM_STAND_STILL_TRAFFIC,Sisingamangaraja,106.798222,-6.243366,1507270332049,
ID,0,Jakarta Pusat,1,0,5,JAM,69744c9b-cda0-3661-b063-6e714c2803e5,7,52,JAM_MODERATE_TRAFFIC,Jenderal Sudirman,106.803552,-6.225821,1507270388117,
ID,0,Jakarta Pusat,1,0,5,WEATHERHAZARD,e378c4ba-34ab-3dfc-8cf0-cb2d254347d6,7,7,HAZARD_ON_ROAD_CONSTRUCTION,Underpass Tanah Abang,106.815373,-6.188539,1507270393450,
ID,0,Jakarta Selatan,0,0,5,JAM,41e7e180-5b2c-3379-9bc6-0908cd4034a5,7,197,JAM_HEAVY_TRAFFIC,Jenderal Sudirman,106.821929,-6.20884,1507270467997,
ID,0,Jakarta Selatan,0,0,5,JAM,17d402d2-d2ff-389f-97f3-225df3d4cbc7,7,271,,Flyover Tebet,106.858195,-6.225513,1507270540860,
ID,0,,3,0,5,JAM,18b5531d-923c-3669-a04e-2eb558fb1d34,7,346,JAM_STAND_STILL_TRAFFIC,Pusdika,106.88912,-6.367248,1507270545333,
ID,0,Jakarta Selatan,2,0,5,JAM,30909304-b3f5-39c5-a4f7-5b4ef5d3f44f,6,332,JAM_HEAVY_TRAFFIC,N2 Gatot Subroto,106.814621,-6.223146,1507269783474,
ID,0,Jakarta Selatan,3,0,5,JAM,e7f127fb-da3f-39b3-89cc-f941ba47e109,6,179,JAM_MODERATE_TRAFFIC,N12 Metro Pondok Indah,106.783689,-6.266459,1507269980722,
ID,0,Jakarta Barat,1,0,5,JAM,8803e49f-e73c-3c7c-849a-6438f73458d6,6,356,JAM_MODERATE_TRAFFIC,N1 Prof Dr Latumeten,106.793364,-6.143434,1507270040279,
ID,0,Jakarta Timur,0,0,5,JAM,910eeed4-3c4d-3d26-a61f-3aaf909387f8,6,277,JAM_MODERATE_TRAFFIC,N2 MT Haryono,106.864152,-6.243413,1507270109069,
ID,0,Jakarta Barat,1,0,5,JAM,04efd363-2581-373d-92d3-d2a4dc1aaef3,6,176,JAM_STAND_STILL_TRAFFIC,Flyover Grogol,106.788335,-6.168729,1507270206252,
ID,0,Jakarta Selatan,0,0,5,JAM,88f88415-2571-3168-8ab0-8dcc8bc24cf5,6,268,JAM_STAND_STILL_TRAFFIC,N2 MT Haryono,106.849005,-6.243619,1507270278348,
ID,0,Jakarta Utara,2,0,5,JAM,1b62db44-2aca-39a5-8542-de8a94fb24ac,6,345,JAM_STAND_STILL_TRAFFIC,N1 Lodan Raya,106.815163,-6.129069,1507270396324,
ID,0,Tangerang Selatan,1,0,5,JAM,76415229-03dc-3d9d-a659-2252c8e82502,6,46,JAM_HEAVY_TRAFFIC,N12 Ir H Juanda,106.754587,-6.310893,1507270495316,
ID,0,Jakarta Selatan,1,0,5,JAM,99405aef-12f8-398d-aa7f-05b4a0aee919,6,126,JAM_MODERATE_TRAFFIC,N2 Gatot Subroto,106.824624,-6.234831,1507270515220,
ID,0,Jakarta Utara,2,0,5,JAM,a6ee7410-2afd-3a25-9b94-edaa7bc00a80,6,175,JAM_HEAVY_TRAFFIC,N1 Jembatan Dua Timur,106.793596,-6.142075,1507270538990,lampu merah
ID,0,Jakarta Selatan,1,1,8,JAM,86fa4425-2553-3b7f-9487-2f701350b213,6,142,JAM_HEAVY_TRAFFIC,N2 Gatot Subroto,106.815311,-6.223212,1507269296659,
ID,0,Tangerang Selatan,2,0,5,JAM,a137b3a7-38ee-3f58-89c0-2a3d52de0d71,6,4,JAM_HEAVY_TRAFFIC,N12 Ir H Juanda,106.765071,-6.294311,1507269477504,
ID,0,Tangerang Selatan,2,0,5,JAM,99851b2d-2391-3d29-97bb-eccc4e4a0183,6,222,,N12 Ir H Juanda,106.757127,-6.306245,1507269645292,
ID,0,,3,0,5,JAM,5abd6e29-6d9c-3e83-a3b5-51f6d8697825,6,190,JAM_HEAVY_TRAFFIC,N2 Jalan Raya Bogor,106.867422,-6.27069,1507269756886,
ID,0,Jakarta Timur,1,1,7,JAM,8b8b38e2-eaf4-36e1-82c8-6df4643dafeb,6,23,JAM_STAND_STILL_TRAFFIC,N13 DI Panjaitan,106.876245,-6.243833,1507270201645,
ID,0,Jakarta Utara,2,0,5,JAM,8b130689-96bc-3b3d-8f9a-673028d28686,6,212,JAM_MODERATE_TRAFFIC,N1 Yos Sudarso,106.881784,-6.162164,1507270558865,
ID,0,,1,4,10,JAM,d7e899b2-5db9-3c4d-b368-da1f2d7d97b2,3,291,JAM_HEAVY_TRAFFIC,Tol Cawang-Tebet,106.866626,-6.243884,1507268922187,
ID,0,,1,1,7,JAM,ecd5264b-ae14-392b-b06d-88ad09f13229,3,326,JAM_HEAVY_TRAFFIC,Tol Kuningan-Semanggi,106.819749,-6.230378,1507270430603,
ID,0,,1,2,9,JAM,7ab3a89e-ae92-31da-86be-b58896e78bda,3,268,JAM_STAND_STILL_TRAFFIC,Tol Tebet-Kuningan,106.846606,-6.243534,1507269254178,
ID,0,,1,0,6,JAM,64b0c2ed-3b40-3951-92ac-b3268b67775b,3,326,,Tol Kuningan-Semanggi,106.813892,-6.221732,1507270513615,
ID,0,,4,5,10,WEATHERHAZARD,7c8f4004-b3d0-3b91-baaa-a056d1bb665d,3,327,HAZARD_ON_SHOULDER_CAR_STOPPED,Tol Lingkar Luar (Ulujami-Kembangan),106.747281,-6.221915,1507267171361,
ID,0,,1,1,8,WEATHERHAZARD,fe3bfca2-729b-36f2-99f4-d6d039ae8ebb,3,269,HAZARD_ON_SHOULDER_CAR_STOPPED,Tol Lingkar Luar (TMII-Ulujami),106.807195,-6.292366,1507269724066,
ID,0,,1,0,5,JAM,b66e1b1f-9639-3bcf-9210-85fa36feead5,3,270,JAM_HEAVY_TRAFFIC,Tol Cawang-Tebet,106.860777,-6.243207,1507269976667,
ID,0,,0,0,5,JAM,0347e264-c7d7-3a1f-a3be-efdea535ecb0,3,112,JAM_MODERATE_TRAFFIC,Tol Lingkar Luar (Ulujami-TMII),106.82314,-6.294084,1507270019685,
ID,0,,1,1,7,JAM,6a6f3f8c-3e3d-302d-83e1-78f1f5bc0686,3,270,JAM_HEAVY_TRAFFIC,Tol Cawang-Tebet,106.854317,-6.243273,1507270053588,
ID,0,,0,5,10,JAM,02622502-13fd-355f-8610-a0e3bea44c8b,3,319,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.728063,-6.110587,1507267739924,Ini sih keterlaluan...masa udah 1 jam lebih?  E-toll bukannya untuk mempercepat ya?
ID,0,,1,0,6,JAM,2fa1f2eb-73b2-35e9-8146-2aec804328ae,3,324,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.717369,-6.09859,1507270453332,
ID,0,,3,0,6,WEATHERHAZARD,449ddb58-a1a4-3b75-8a6d-f55511f01a6c,3,88,HAZARD_ON_SHOULDER_CAR_STOPPED,Tol Pelabuhan,106.799153,-6.132151,1507270456550,
ID,0,,1,0,5,WEATHERHAZARD,1539350a-4628-3404-9007-f9019f786416,3,257,HAZARD_ON_ROAD,Tol Pelabuhan,106.821351,-6.131814,1507270484337,
ID,0,,1,5,10,JAM,b6c982ee-dc41-38b3-8486-97962984640b,3,317,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.716689,-6.097751,1507263859896,
ID,0,,0,0,6,JAM,00d4f2e7-0a4b-3aae-b0ff-f88892393271,3,100,JAM_MODERATE_TRAFFIC,Tol Pelabuhan,106.881128,-6.126021,1507269788896,
ID,0,,2,0,5,JAM,73bae3cb-6e88-35c8-8747-2b2815584404,3,76,JAM_HEAVY_TRAFFIC,Tol Pelabuhan,106.807368,-6.130957,1507269977987,
ID,0,,3,0,5,JAM,99a5bf6b-319c-37e0-97ca-386055e4919c,3,214,JAM_STAND_STILL_TRAFFIC,Tol Lingkar Luar Barat,106.732093,-6.120846,1507269991273,
ID,0,,0,0,5,JAM,2b3f06b7-8293-3830-9205-4032cc68f2f0,3,281,JAM_STAND_STILL_TRAFFIC,Tol Pelabuhan,106.874591,-6.124919,1507270013693,
ID,0,,2,0,5,JAM,0cff6616-1168-3fc5-9557-20a33d4a9344,3,272,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.747825,-6.12269,1507270075662,
ID,0,,1,2,9,JAM,0aa665ee-daf2-38fb-b863-f1a7fc2c3ed9,3,316,JAM_HEAVY_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.734163,-6.117074,1507270128137,
ID,0,,1,0,5,JAM,91581963-dada-3ea1-afdb-94ca6b17d45b,3,260,JAM_HEAVY_TRAFFIC,Tol Pelabuhan,106.836433,-6.129403,1507270205051,
ID,0,,1,0,6,JAM,12311dff-177a-3f7d-a9d1-24601491a2f9,3,319,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.726882,-6.109046,1507270220630,
ID,0,,1,0,6,JAM,b9059a9e-a806-31a3-839f-6c63d5a5a07f,3,319,JAM_STAND_STILL_TRAFFIC,Tol Prof Dr Ir Sedyatmo,106.729427,-6.112115,1507270450671,parahhhhhh.....
ID,0,,3,0,6,WEATHERHAZARD,fe5c495f-65e2-3baa-9b61-d2abaf8168d5,3,167,HAZARD_ON_ROAD_CONSTRUCTION,Tol Jagorawi,106.883269,-6.301177,1507269509508,
ID,0,,3,0,5,JAM,349aac11-0190-39a9-9059-5adc4fc5a32a,3,168,JAM_HEAVY_TRAFFIC,Tol Jagorawi,106.888832,-6.338853,1507270322669,
ID,0,,1,0,5,JAM,8cf0e3ff-c15b-385f-8d7f-58003f610052,3,87,JAM_HEAVY_TRAFFIC,Tol Cikampek (Cikunir-Cikarang),106.95598,-6.256468,1507270475319,
ID,0,,1,0,5,JAM,5483341d-b65a-3a51-af57-8be3c6e9b2a5,3,212,JAM_HEAVY_TRAFFIC,Tol Wiyoto Wiyono,106.885582,-6.155738,1507269822173,
